time;I
21:06:58:713;1044.00
21:06:58:904;1043.00
21:06:59:091;1044.00
21:06:59:284;1044.00
21:06:59:476;1044.00
21:06:59:667;1044.00
21:06:59:860;1042.00
21:07:00:051;1044.00
21:07:00:243;1044.00
21:07:00:438;1045.00
21:07:00:637;1044.00
21:07:00:823;1044.00
21:07:01:012;1045.00
21:07:01:204;1046.00
21:07:01:393;1044.00
21:07:01:588;1044.00
21:07:01:780;1043.00
21:07:01:973;1043.00
21:07:02:164;1044.00
21:07:02:356;1043.00
21:07:02:563;1042.00
21:07:02:758;1043.00
21:07:02:954;1042.00
21:07:03:127;1042.00
21:07:03:318;1041.00
21:07:03:507;1041.00
21:07:03:698;1041.00
21:07:03:893;1041.00
21:07:04:085;1041.00
21:07:04:277;1041.00
21:07:04:471;1040.00
21:07:04:666;1040.00
21:07:04:864;1040.00
21:07:05:067;1039.00
21:07:05:245;1040.00
21:07:05:436;1039.00
21:07:05:626;1039.00
21:07:05:821;1039.00
21:07:06:014;1039.00
21:07:06:210;1039.00
21:07:06:402;1039.00
21:07:06:597;1039.00
21:07:06:787;1039.00
21:07:06:980;1039.00
21:07:07:173;1039.00
21:07:07:377;1039.00
21:07:07:558;1038.00
21:07:07:752;1039.00
21:07:07:946;1038.00
21:07:08:137;1038.00
21:07:08:331;1037.00
21:07:08:525;1037.00
21:07:08:718;1037.00
21:07:08:911;1039.00
21:07:09:100;1037.00
21:07:09:295;1037.00
21:07:09:492;1037.00
21:07:09:691;1037.00
21:07:09:897;1037.00
21:07:10:073;1037.00
21:07:10:266;1037.00
21:07:10:455;1037.00
21:07:10:650;1037.00
21:07:10:840;1035.00
21:07:11:034;1036.00
21:07:11:230;1036.00
21:07:11:418;1036.00
21:07:11:619;1037.00
21:07:11:801;1035.00
21:07:12:005;1035.00
21:07:12:207;1035.00
21:07:12:379;1035.00
21:07:12:569;1035.00
21:07:12:760;1033.00
21:07:12:954;1035.00
21:07:13:147;1035.00
21:07:13:343;1033.00
21:07:13:535;1033.00
21:07:13:724;1033.00
21:07:13:923;1033.00
21:07:14:116;1033.00
21:07:14:314;1032.00
21:07:14:498;1033.00
21:07:14:690;1033.00
21:07:14:884;1031.00
21:07:15:074;1032.00
21:07:15:266;1031.00
21:07:15:456;1031.00
21:07:15:651;1031.00
21:07:15:843;1032.00
21:07:16:033;1031.00
21:07:16:230;1033.00
21:07:16:429;1031.00
21:07:16:629;1033.00
21:07:16:808;1031.00
21:07:16:995;1031.00
21:07:17:192;1031.00
21:07:17:384;1031.00
21:07:17:574;1031.00
21:07:17:765;1031.00
21:07:17:958;1031.00
21:07:18:158;1031.00
21:07:18:344;1031.00
21:07:18:540;1031.00
21:07:18:742;1031.00
21:07:18:917;1033.00
21:07:19:110;1031.00
21:07:19:301;1031.00
21:07:19:494;1030.00
21:07:19:686;1030.00
21:07:19:880;1030.00
21:07:20:073;1030.00
21:07:20:263;1030.00
21:07:20:463;1029.00
21:07:20:652;1029.00
21:07:20:853;1029.00
21:07:21:035;1029.00
21:07:21:227;1029.00
21:07:21:418;1029.00
21:07:21:613;1028.00
21:07:21:805;1027.00
21:07:21:998;1029.00
21:07:22:190;1030.00
21:07:22:383;1030.00
21:07:22:582;1030.00
21:07:22:765;1028.00
21:07:22:964;1029.00
21:07:23:169;1029.00
21:07:23:341;1029.00
21:07:23:532;1029.00
21:07:23:725;1029.00
21:07:23:915;1029.00
21:07:24:108;1029.00
21:07:24:299;1029.00
21:07:24:492;1027.00
21:07:24:683;1027.00
21:07:24:880;1027.00
21:07:25:074;1027.00
21:07:25:280;1027.00
21:07:25:461;1027.00
21:07:25:651;1027.00
21:07:25:847;1026.00
21:07:26:042;1026.00
21:07:26:233;1025.00
21:07:26:427;1024.00
21:07:26:620;1025.00
21:07:26:813;1025.00
21:07:27:008;1025.00
21:07:27:200;1026.00
21:07:27:391;1025.00
21:07:27:595;1025.00
21:07:27:773;1025.00
21:07:27:962;1026.00
21:07:28:156;1026.00
21:07:28:350;1024.00
21:07:28:542;1026.00
21:07:28:735;1024.00
21:07:28:924;1026.00
21:07:29:117;1026.00
21:07:29:318;1026.00
21:07:29:508;1024.00
21:07:29:704;1024.00
21:07:29:907;1024.00
21:07:30:079;1024.00
21:07:30:271;1025.00
21:07:30:464;1024.00
21:07:30:657;1024.00
21:07:30:849;1023.00
21:07:31:044;1023.00
21:07:31:240;1023.00
21:07:31:432;1024.00
21:07:31:630;1024.00
21:07:31:823;1024.00
21:07:32:015;1024.00
21:07:32:218;1024.00
21:07:32:394;1023.00
21:07:32:583;1024.00
21:07:32:785;1022.00
21:07:32:971;1022.00
21:07:33:161;1024.00
21:07:33:354;1022.00
21:07:33:550;1022.00
21:07:33:745;1021.00
21:07:33:935;1022.00
21:07:34:128;1022.00
21:07:34:328;1020.00
21:07:34:529;1021.00
21:07:34:706;1021.00
21:07:34:902;1021.00
21:07:35:099;1022.00
21:07:35:284;1022.00
21:07:35:480;1022.00
21:07:35:670;1021.00
21:07:35:861;1022.00
21:07:36:053;1021.00
21:07:36:250;1021.00
21:07:36:445;1019.00
21:07:36:641;1020.00
21:07:36:841;1020.00
21:07:37:024;1021.00
21:07:37:213;1020.00
21:07:37:406;1020.00
21:07:37:598;1020.00
21:07:37:792;1021.00
21:07:37:982;1020.00
21:07:38:174;1021.00
21:07:38:368;1021.00
21:07:38:563;1019.00
21:07:38:756;1019.00
21:07:38:955;1020.00
21:07:39:158;1018.00
21:07:39:331;1018.00
21:07:39:522;1018.00
21:07:39:713;1020.00
21:07:39:906;1020.00
21:07:40:097;1020.00
21:07:40:286;1020.00
21:07:40:478;1020.00
21:07:40:677;1018.00
21:07:40:865;1018.00
21:07:41:059;1020.00
21:07:41:265;1020.00
21:07:41:443;1018.00
21:07:41:633;1018.00
21:07:41:823;1018.00
21:07:42:012;1018.00
21:07:42:201;1018.00
21:07:42:396;1018.00
21:07:42:585;1016.00
21:07:42:793;1015.00
21:07:42:992;1013.00
21:07:43:170;1010.00
21:07:43:361;995.00
21:07:43:555;940.00
21:07:43:748;858.00
21:07:43:934;687.00
21:07:44:127;603.00
21:07:44:323;572.00
21:07:44:519;570.00
21:07:44:710;578.00
21:07:44:909;632.00
21:07:45:091;839.00
21:07:45:284;974.00
21:07:45:478;998.00
21:07:45:671;1010.00
21:07:45:865;1013.00
21:07:46:060;1018.00
21:07:46:250;1019.00
21:07:46:442;1019.00
21:07:46:637;1016.00
21:07:46:831;1016.00
21:07:47:021;1016.00
21:07:47:220;1014.00
21:07:47:416;1014.00
21:07:47:618;1014.00
21:07:47:792;1015.00
21:07:47:984;1015.00
21:07:48:173;1015.00
21:07:48:365;1013.00
21:07:48:555;1013.00
21:07:48:752;1014.00
21:07:48:949;1014.00
21:07:49:138;1012.00
21:07:49:325;1012.00
21:07:49:528;1012.00
21:07:49:727;1012.00
21:07:49:903;1012.00
21:07:50:094;1012.00
21:07:50:287;1012.00
21:07:50:477;1012.00
21:07:50:672;1010.00
21:07:50:864;1007.00
21:07:51:061;1002.00
21:07:51:252;996.00
21:07:51:441;996.00
21:07:51:639;1000.00
21:07:51:838;1009.00
21:07:52:021;1011.00
21:07:52:210;1012.00
21:07:52:400;1010.00
21:07:52:593;1012.00
21:07:52:786;1012.00
21:07:52:977;1012.00
21:07:53:170;1012.00
21:07:53:365;1010.00
21:07:53:559;1010.00
21:07:53:749;1012.00
21:07:53:949;1010.00
21:07:54:130;1010.00
21:07:54:320;1010.00
21:07:54:511;1010.00
21:07:54:705;1010.00
21:07:54:898;1010.00
21:07:55:090;1010.00
21:07:55:282;1010.00
21:07:55:474;1010.00
21:07:55:668;1010.00
21:07:55:863;1009.00
21:07:56:061;1010.00
21:07:56:253;1008.00
21:07:56:433;1010.00
21:07:56:629;1008.00
21:07:56:820;1008.00
21:07:57:012;1010.00
21:07:57:203;1008.00
21:07:57:394;1010.00
21:07:57:587;1008.00
21:07:57:775;1008.00
21:07:57:971;1008.00
21:07:58:166;1008.00
21:07:58:356;1008.00
21:07:58:548;1008.00
21:07:58:737;1008.00
21:07:58:930;1006.00
21:07:59:123;1006.00
21:07:59:315;1006.00
21:07:59:503;1006.00
21:07:59:697;1006.00
21:07:59:896;1006.00
21:08:00:086;1006.00
21:08:00:287;1004.00
21:08:00:465;1006.00
21:08:00:657;1006.00
21:08:00:848;1004.00
21:08:01:040;1004.00
21:08:01:230;1005.00
21:08:01:424;1005.00
21:08:01:621;1003.00
21:08:01:816;1004.00
21:08:02:010;1004.00
21:08:02:195;1004.00
21:08:02:399;1004.00
21:08:02:580;1004.00
21:08:02:774;1004.00
21:08:02:963;1004.00
21:08:03:152;1004.00
21:08:03:348;1005.00
21:08:03:538;1004.00
21:08:03:728;1004.00
21:08:03:921;1004.00
21:08:04:118;1002.00
21:08:04:311;1003.00
21:08:04:508;1002.00
21:08:04:710;1004.00
21:08:04:888;1002.00
21:08:05:075;1002.00
21:08:05:269;1004.00
21:08:05:463;1002.00
21:08:05:654;1002.00
21:08:05:843;1002.00
21:08:06:041;1002.00
21:08:06:235;1002.00
21:08:06:421;1002.00
21:08:06:621;1002.00
21:08:06:814;1002.00
21:08:07:002;1002.00
21:08:07:193;1002.00
21:08:07:382;1002.00
21:08:07:577;1001.00
21:08:07:773;1000.00
21:08:07:959;1000.00
21:08:08:151;1001.00
21:08:08:348;1001.00
21:08:08:536;1001.00
21:08:08:731;1000.00
21:08:08:924;1000.00
21:08:09:129;1000.00
21:08:09:305;1000.00
21:08:09:496;1000.00
21:08:09:691;1000.00
21:08:09:883;1000.00
21:08:10:073;1000.00
21:08:10:264;1000.00
21:08:10:457;999.00
21:08:10:647;999.00
21:08:10:843;999.00
21:08:11:043;999.00
21:08:11:239;998.00
21:08:11:449;999.00
21:08:11:622;997.00
21:08:11:807;999.00
21:08:12:003;998.00
21:08:12:195;999.00
21:08:12:386;999.00
21:08:12:580;997.00
21:08:12:774;997.00
21:08:12:970;997.00
21:08:13:161;997.00
21:08:13:353;995.00
21:08:13:557;994.00
21:08:13:733;991.00
21:08:13:924;989.00
21:08:14:115;989.00
21:08:14:307;988.00
21:08:14:501;991.00
21:08:14:695;989.00
21:08:14:886;988.00
21:08:15:085;987.00
21:08:15:273;990.00
21:08:15:470;989.00
21:08:15:668;989.00
21:08:15:845;989.00
21:08:16:042;988.00
21:08:16:232;989.00
21:08:16:424;987.00
21:08:16:620;989.00
21:08:16:813;988.00
21:08:17:007;988.00
21:08:17:199;989.00
21:08:17:398;990.00
21:08:17:588;990.00
21:08:17:781;989.00
21:08:17:980;990.00
21:08:18:180;991.00
21:08:18:357;992.00
21:08:18:548;993.00
21:08:18:740;995.00
21:08:18:930;993.00
21:08:19:125;994.00
21:08:19:317;993.00
21:08:19:511;995.00
21:08:19:698;995.00
21:08:19:892;993.00
21:08:20:094;994.00
21:08:20:292;993.00
21:08:20:472;994.00
21:08:20:666;994.00
21:08:20:859;993.00
21:08:21:053;994.00
21:08:21:246;993.00
21:08:21:439;993.00
21:08:21:632;993.00
21:08:21:823;993.00
21:08:22:023;993.00
21:08:22:212;991.00
21:08:22:409;991.00
21:08:22:608;991.00
21:08:22:788;993.00
21:08:22:977;991.00
21:08:23:168;993.00
21:08:23:362;991.00
21:08:23:555;991.00
21:08:23:749;991.00
21:08:23:944;991.00
21:08:24:136;992.00
21:08:24:328;990.00
21:08:24:527;989.00
21:08:24:720;989.00
21:08:24:920;989.00
21:08:25:102;988.00
21:08:25:286;989.00
21:08:25:485;988.00
21:08:25:676;988.00
21:08:25:872;988.00
21:08:26:061;988.00
21:08:26:255;988.00
21:08:26:451;988.00
21:08:26:646;988.00
21:08:26:839;988.00
21:08:27:032;988.00
21:08:27:233;988.00
21:08:27:407;988.00
21:08:27:601;988.00
21:08:27:793;988.00
21:08:27:985;988.00
21:08:28:181;988.00
21:08:28:368;988.00
21:08:28:563;988.00
21:08:28:756;986.00
21:08:28:947;988.00
21:08:29:150;988.00
21:08:29:348;987.00
21:08:29:548;986.00
21:08:29:725;987.00
21:08:29:915;987.00
21:08:30:106;987.00
21:08:30:302;984.00
21:08:30:493;981.00
21:08:30:684;975.00
21:08:30:876;970.00
21:08:31:070;964.00
21:08:31:263;964.00
21:08:31:455;964.00
21:08:31:660;966.00
21:08:31:842;968.00
21:08:32:033;975.00
21:08:32:229;979.00
21:08:32:419;982.00
21:08:32:613;983.00
21:08:32:811;984.00
21:08:33:000;984.00
21:08:33:194;982.00
21:08:33:384;979.00
21:08:33:581;975.00
21:08:33:778;973.00
21:08:33:964;972.00
21:08:34:176;972.00
21:08:34:351;975.00
21:08:34:543;977.00
21:08:34:733;979.00
21:08:34:926;982.00
21:08:35:116;982.00
21:08:35:309;984.00
21:08:35:500;984.00
21:08:35:702;984.00
21:08:35:895;984.00
21:08:36:089;983.00
21:08:36:291;983.00
21:08:36:480;982.00
21:08:36:662;983.00
21:08:36:852;982.00
21:08:37:042;983.00
21:08:37:235;982.00
21:08:37:432;982.00
21:08:37:622;982.00
21:08:37:812;982.00
21:08:38:005;982.00
21:08:38:205;982.00
21:08:38:395;980.00
21:08:38:601;981.00
21:08:38:779;980.00
21:08:38:975;981.00
21:08:39:170;979.00
21:08:39:360;981.00
21:08:39:551;980.00
21:08:39:741;980.00
21:08:39:934;981.00
21:08:40:128;980.00
21:08:40:323;980.00
21:08:40:512;980.00
21:08:40:715;980.00
21:08:40:914;980.00
21:08:41:085;980.00
21:08:41:277;979.00
21:08:41:466;979.00
21:08:41:662;978.00
21:08:41:855;978.00
21:08:42:047;980.00
21:08:42:243;978.00
21:08:42:435;980.00
21:08:42:628;978.00
21:08:42:818;978.00
21:08:43:027;978.00
21:08:43:202;978.00
21:08:43:392;978.00
21:08:43:587;978.00
21:08:43:780;978.00
21:08:43:971;978.00
21:08:44:164;978.00
21:08:44:358;976.00
21:08:44:548;978.00
21:08:44:739;978.00
21:08:44:938;976.00
21:08:45:139;976.00
21:08:45:322;976.00
21:08:45:511;976.00
21:08:45:706;978.00
21:08:45:898;976.00
21:08:46:084;976.00
21:08:46:276;976.00
21:08:46:470;976.00
21:08:46:668;977.00
21:08:46:852;976.00
21:08:47:051;976.00
21:08:47:254;977.00
21:08:47:453;976.00
21:08:47:625;976.00
21:08:47:815;976.00
21:08:48:010;976.00
21:08:48:204;976.00
21:08:48:395;976.00
21:08:48:589;976.00
21:08:48:781;976.00
21:08:48:975;976.00
21:08:49:175;974.00
21:08:49:363;975.00
21:08:49:565;974.00
21:08:49:769;976.00
21:08:49:941;976.00
21:08:50:131;976.00
21:08:50:325;974.00
21:08:50:516;974.00
21:08:50:706;975.00
21:08:50:900;974.00
21:08:51:095;974.00
21:08:51:286;975.00
21:08:51:479;973.00
21:08:51:678;973.00
21:08:51:879;974.00
21:08:52:056;975.00
21:08:52:246;974.00
21:08:52:440;973.00
21:08:52:633;974.00
21:08:52:823;974.00
21:08:53:016;974.00
21:08:53:211;974.00
21:08:53:400;974.00
21:08:53:592;972.00
21:08:53:789;972.00
21:08:53:990;974.00
21:08:54:192;973.00
21:08:54:369;973.00
21:08:54:554;972.00
21:08:54:745;973.00
21:08:54:938;970.00
21:08:55:133;970.00
21:08:55:325;971.00
21:08:55:515;967.00
21:08:55:716;965.00
21:08:55:901;964.00
21:08:56:102;964.00
21:08:56:309;963.00
21:08:56:505;963.00
21:08:56:674;963.00
21:08:56:869;963.00
21:08:57:063;964.00
21:08:57:256;963.00
21:08:57:445;963.00
21:08:57:636;963.00
21:08:57:831;963.00
21:08:58:021;964.00
21:08:58:218;962.00
21:08:58:415;962.00
21:08:58:617;963.00
21:08:58:793;962.00
21:08:58:980;963.00
21:08:59:176;964.00
21:08:59:364;964.00
21:08:59:561;964.00
21:08:59:755;965.00
21:08:59:946;965.00
21:09:00:136;965.00
21:09:00:337;967.00
21:09:00:526;968.00
21:09:00:728;968.00
21:09:00:928;967.00
21:09:01:107;968.00
21:09:01:296;968.00
21:09:01:488;970.00
21:09:01:679;970.00
21:09:01:874;968.00
21:09:02:068;968.00
21:09:02:261;968.00
21:09:02:455;968.00
21:09:02:657;966.00
21:09:02:855;968.00
21:09:03:027;967.00
21:09:03:215;968.00
21:09:03:411;967.00
21:09:03:602;967.00
21:09:03:798;966.00
21:09:03:984;967.00
21:09:04:180;967.00
21:09:04:368;966.00
21:09:04:561;966.00
21:09:04:757;966.00
21:09:04:949;966.00
21:09:05:137;966.00
21:09:05:325;966.00
21:09:05:521;966.00
21:09:05:713;966.00
21:09:05:910;965.00
21:09:06:099;964.00
21:09:06:299;965.00
21:09:06:493;965.00
21:09:06:686;965.00
21:09:06:877;965.00
21:09:07:078;966.00
21:09:07:281;964.00
21:09:07:457;964.00
21:09:07:647;964.00
21:09:07:843;964.00
21:09:08:035;963.00
21:09:08:225;963.00
21:09:08:421;963.00
21:09:08:612;963.00
21:09:08:813;962.00
21:09:09:000;962.00
21:09:09:196;962.00
21:09:09:394;961.00
21:09:09:592;963.00
21:09:09:792;961.00
21:09:09:967;961.00
21:09:10:166;961.00
21:09:10:353;961.00
21:09:10:543;961.00
21:09:10:740;961.00
21:09:10:936;961.00
21:09:11:123;961.00
21:09:11:315;960.00
21:09:11:511;962.00
21:09:11:703;961.00
21:09:11:915;961.00
21:09:12:106;961.00
21:09:12:286;960.00
21:09:12:475;960.00
21:09:12:665;960.00
21:09:12:858;961.00
21:09:13:051;959.00
21:09:13:240;959.00
21:09:13:431;960.00
21:09:13:627;960.00
21:09:13:816;959.00
21:09:14:016;961.00
21:09:14:219;959.00
21:09:14:396;959.00
21:09:14:586;959.00
21:09:14:780;959.00
21:09:14:972;958.00
21:09:15:165;959.00
21:09:15:359;960.00
21:09:15:550;960.00
21:09:15:742;959.00
21:09:15:932;960.00
21:09:16:124;959.00
21:09:16:332;959.00
21:09:16:529;959.00
21:09:16:705;959.00
21:09:16:893;959.00
21:09:17:083;959.00
21:09:17:278;957.00
21:09:17:470;957.00
21:09:17:662;959.00
21:09:17:853;957.00
21:09:18:050;957.00
21:09:18:246;957.00
21:09:18:441;957.00
21:09:18:620;957.00
21:09:18:813;958.00
21:09:19:006;958.00
21:09:19:201;958.00
21:09:19:392;956.00
21:09:19:584;956.00
21:09:19:781;956.00
21:09:19:970;957.00
21:09:20:165;957.00
21:09:20:352;955.00
21:09:20:551;955.00
21:09:20:755;955.00
21:09:20:955;955.00
21:09:21:131;957.00
21:09:21:320;955.00
21:09:21:511;955.00
21:09:21:705;955.00
21:09:21:895;955.00
21:09:22:091;955.00
21:09:22:281;955.00
21:09:22:477;955.00
21:09:22:669;955.00
21:09:22:868;955.00
21:09:23:065;955.00
21:09:23:267;953.00
21:09:23:440;954.00
21:09:23:638;954.00
21:09:23:824;954.00
21:09:24:016;954.00
21:09:24:209;954.00
21:09:24:403;954.00
21:09:24:597;954.00
21:09:24:789;953.00
21:09:24:982;954.00
21:09:25:178;953.00
21:09:25:378;953.00
21:09:25:556;953.00
21:09:25:753;952.00
21:09:25:943;952.00
21:09:26:132;952.00
21:09:26:326;951.00
21:09:26:521;951.00
21:09:26:709;951.00
21:09:26:908;953.00
21:09:27:093;952.00
21:09:27:290;952.00
21:09:27:489;951.00
21:09:27:690;951.00
21:09:27:869;951.00
21:09:28:057;952.00
21:09:28:248;951.00
21:09:28:440;951.00
21:09:28:630;951.00
21:09:28:825;951.00
21:09:29:015;951.00
21:09:29:212;951.00
21:09:29:401;951.00
21:09:29:598;951.00
21:09:29:799;951.00
21:09:30:002;951.00
21:09:30:182;951.00
21:09:30:377;951.00
21:09:30:565;949.00
21:09:30:757;949.00
21:09:30:954;949.00
21:09:31:144;949.00
21:09:31:338;949.00
21:09:31:526;949.00
21:09:31:720;949.00
21:09:31:911;949.00
21:09:32:109;949.00
21:09:32:300;948.00
21:09:32:492;948.00
21:09:32:683;949.00
21:09:32:874;949.00
21:09:33:063;949.00
21:09:33:260;947.00
21:09:33:453;947.00
21:09:33:645;946.00
21:09:33:839;947.00
21:09:34:031;947.00
21:09:34:228;947.00
21:09:34:425;947.00
21:09:34:627;947.00
21:09:34:807;947.00
21:09:34:997;946.00
21:09:35:187;946.00
21:09:35:379;946.00
21:09:35:572;946.00
21:09:35:764;946.00
21:09:35:957;946.00
21:09:36:154;946.00
21:09:36:343;946.00
21:09:36:537;946.00
21:09:36:738;946.00
21:09:36:938;946.00
21:09:37:117;946.00
21:09:37:305;946.00
21:09:37:502;944.00
21:09:37:695;944.00
21:09:37:887;946.00
21:09:38:083;945.00
21:09:38:279;946.00
21:09:38:470;944.00
21:09:38:663;944.00
21:09:38:864;944.00
21:09:39:061;944.00
21:09:39:247;944.00
21:09:39:441;943.00
21:09:39:626;944.00
21:09:39:821;943.00
21:09:40:013;944.00
21:09:40:206;942.00
21:09:40:395;943.00
21:09:40:592;942.00
21:09:40:788;943.00
21:09:40:978;943.00
21:09:41:168;943.00
21:09:41:373;943.00
21:09:41:552;942.00
21:09:41:746;941.00
21:09:41:939;941.00
21:09:42:131;941.00
21:09:42:322;941.00
21:09:42:517;940.00
21:09:42:707;939.00
21:09:42:905;936.00
21:09:43:101;937.00
21:09:43:292;935.00
21:09:43:490;935.00
21:09:43:687;935.00
21:09:43:870;933.00
21:09:44:060;934.00
21:09:44:252;934.00
21:09:44:444;934.00
21:09:44:634;935.00
21:09:44:830;937.00
21:09:45:022;935.00
21:09:45:213;935.00
21:09:45:405;935.00
21:09:45:602;937.00
21:09:45:800;935.00
21:09:46:001;937.00
21:09:46:175;937.00
21:09:46:363;935.00
21:09:46:553;937.00
21:09:46:749;935.00
21:09:46:939;935.00
21:09:47:132;935.00
21:09:47:322;934.00
21:09:47:513;935.00
21:09:47:713;933.00
21:09:47:901;933.00
21:09:48:110;934.00
21:09:48:289;937.00
21:09:48:480;936.00
21:09:48:672;939.00
21:09:48:863;939.00
21:09:49:053;937.00
21:09:49:249;939.00
21:09:49:439;937.00
21:09:49:630;937.00
21:09:49:825;937.00
21:09:50:029;936.00
21:09:50:225;937.00
21:09:50:427;937.00
21:09:50:598;937.00
21:09:50:789;937.00
21:09:50:981;936.00
21:09:51:174;937.00
21:09:51:366;935.00
21:09:51:556;937.00
21:09:51:751;937.00
21:09:51:943;936.00
21:09:52:141;937.00
21:09:52:331;936.00
21:09:52:536;936.00
21:09:52:717;936.00
21:09:52:906;936.00
21:09:53:097;936.00
21:09:53:286;934.00
21:09:53:479;934.00
21:09:53:672;935.00
21:09:53:865;935.00
21:09:54:057;935.00
21:09:54:251;935.00
21:09:54:447;935.00
21:09:54:640;935.00
21:09:54:828;934.00
21:09:55:016;934.00
21:09:55:206;934.00
21:09:55:397;934.00
21:09:55:591;934.00
21:09:55:787;934.00
21:09:55:976;934.00
21:09:56:170;934.00
21:09:56:364;934.00
21:09:56:554;934.00
21:09:56:749;934.00
21:09:56:940;934.00
21:09:57:137;933.00
21:09:57:326;932.00
21:09:57:521;928.00
21:09:57:711;928.00
21:09:57:905;928.00
21:09:58:097;929.00
21:09:58:290;932.00
21:09:58:479;935.00
21:09:58:676;936.00
21:09:58:868;934.00
21:09:59:070;934.00
21:09:59:251;932.00
21:09:59:446;932.00
21:09:59:637;932.00
21:09:59:831;932.00
21:10:00:022;932.00
21:10:00:213;930.00
21:10:00:408;929.00
21:10:00:599;930.00
21:10:00:792;930.00
21:10:00:986;929.00
21:10:01:181;930.00
21:10:01:381;929.00
21:10:01:583;929.00
21:10:01:759;930.00
21:10:01:947;930.00
21:10:02:140;930.00
21:10:02:335;929.00
21:10:02:525;929.00
21:10:02:720;930.00
21:10:02:912;930.00
21:10:03:104;930.00
21:10:03:298;930.00
21:10:03:493;930.00
21:10:03:687;930.00
21:10:03:882;930.00
21:10:04:063;930.00
21:10:04:260;928.00
21:10:04:452;930.00
21:10:04:646;929.00
21:10:04:838;929.00
21:10:05:031;929.00
21:10:05:226;929.00
21:10:05:420;928.00
21:10:05:613;928.00
21:10:05:808;928.00
21:10:06:006;928.00
21:10:06:187;928.00
21:10:06:381;928.00
21:10:06:573;929.00
21:10:06:765;927.00
21:10:06:956;927.00
21:10:07:147;927.00
21:10:07:339;927.00
21:10:07:535;927.00
21:10:07:724;927.00
21:10:07:916;927.00
21:10:08:110;927.00
21:10:08:318;927.00
21:10:08:494;927.00
21:10:08:685;926.00
21:10:08:875;926.00
21:10:09:070;926.00
21:10:09:262;926.00
21:10:09:461;925.00
21:10:09:654;925.00
21:10:09:847;925.00
21:10:10:048;925.00
21:10:10:230;925.00
21:10:10:431;925.00
21:10:10:633;925.00
21:10:10:810;925.00
21:10:11:004;925.00
21:10:11:193;925.00
21:10:11:385;925.00
21:10:11:578;924.00
21:10:11:772;924.00
21:10:11:964;925.00
21:10:12:160;925.00
21:10:12:352;924.00
21:10:12:553;924.00
21:10:12:745;924.00
21:10:12:947;924.00
21:10:13:123;924.00
21:10:13:315;924.00
21:10:13:509;924.00
21:10:13:701;924.00
21:10:13:891;923.00
21:10:14:086;923.00
21:10:14:274;923.00
21:10:14:472;923.00
21:10:14:667;923.00
21:10:14:855;923.00
21:10:15:057;923.00
21:10:15:256;922.00
21:10:15:437;922.00
21:10:15:627;922.00
21:10:15:815;922.00
21:10:16:012;922.00
21:10:16:205;921.00
21:10:16:397;921.00
21:10:16:587;921.00
21:10:16:779;921.00
21:10:16:977;921.00
21:10:17:175;920.00
21:10:17:362;922.00
21:10:17:571;921.00
21:10:17:747;921.00
21:10:17:945;920.00
21:10:18:133;921.00
21:10:18:327;921.00
21:10:18:516;921.00
21:10:18:713;919.00
21:10:18:905;919.00
21:10:19:098;919.00
21:10:19:290;921.00
21:10:19:484;919.00
21:10:19:679;919.00
21:10:19:882;919.00
21:10:20:063;919.00
21:10:20:253;921.00
21:10:20:445;920.00
21:10:20:640;919.00
21:10:20:832;919.00
21:10:21:025;919.00
21:10:21:217;919.00
21:10:21:412;918.00
21:10:21:607;919.00
21:10:21:797;919.00
21:10:21:994;919.00
21:10:22:195;917.00
21:10:22:371;918.00
21:10:22:562;919.00
21:10:22:750;919.00
21:10:22:945;918.00
21:10:23:142;917.00
21:10:23:335;918.00
21:10:23:526;917.00
21:10:23:724;917.00
21:10:23:910;917.00
21:10:24:108;917.00
21:10:24:306;917.00
21:10:24:509;917.00
21:10:24:681;916.00
21:10:24:873;916.00
21:10:25:066;917.00
21:10:25:261;915.00
21:10:25:453;917.00
21:10:25:645;915.00
21:10:25:838;917.00
21:10:26:032;915.00
21:10:26:221;917.00
21:10:26:418;915.00
21:10:26:618;915.00
21:10:26:818;915.00
21:10:26:996;915.00
21:10:27:188;915.00
21:10:27:377;914.00
21:10:27:571;915.00
21:10:27:762;915.00
21:10:27:956;915.00
21:10:28:148;915.00
21:10:28:343;915.00
21:10:28:531;915.00
21:10:28:731;915.00
21:10:28:923;915.00
21:10:29:129;914.00
21:10:29:307;913.00
21:10:29:499;914.00
21:10:29:688;912.00
21:10:29:888;913.00
21:10:30:076;914.00
21:10:30:266;913.00
21:10:30:459;913.00
